"Country","Country_Code","Indicator","Series_Code","Value","Year","Period"
"Nicaragua","NIC","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Nicaragua","NIC","Account, male (% age 15+)","account.t.d.2",15.7,2011,"Pre-COVID"
"Nicaragua","NIC","Account, male (% age 15+)","account.t.d.2",24.71,2014,"Pre-COVID"
"Nicaragua","NIC","Account, male (% age 15+)","account.t.d.2",37.42,2017,"Pre-COVID"
"Nicaragua","NIC","Account, male (% age 15+)","account.t.d.2",30.94,2021,"Post-COVID"
"Nicaragua","NIC","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Nicaragua","NIC","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Nicaragua","NIC","Borrowed any money (% age 15+)","borrow.any",43.09,2014,"Pre-COVID"
"Nicaragua","NIC","Borrowed any money (% age 15+)","borrow.any",29.71,2017,"Pre-COVID"
"Nicaragua","NIC","Borrowed any money (% age 15+)","borrow.any",38.31,2021,"Post-COVID"
"Nicaragua","NIC","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Nicaragua","NIC","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Nicaragua","NIC","Made a digital payment (% age 15+)","g20.made.t.d",8.32,2014,"Pre-COVID"
"Nicaragua","NIC","Made a digital payment (% age 15+)","g20.made.t.d",17.97,2017,"Pre-COVID"
"Nicaragua","NIC","Made a digital payment (% age 15+)","g20.made.t.d",17.76,2021,"Post-COVID"
"Nicaragua","NIC","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Nicaragua","NIC","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Nicaragua","NIC","Saved any money (% age 15+)","save.any",51.36,2014,"Pre-COVID"
"Nicaragua","NIC","Saved any money (% age 15+)","save.any",44.78,2017,"Pre-COVID"
"Nicaragua","NIC","Saved any money (% age 15+)","save.any",37.21,2021,"Post-COVID"
"Nicaragua","NIC","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Niger","NER","Account (% age 15+)","account.t.d",1.52,2011,"Pre-COVID"
"Niger","NER","Account (% age 15+)","account.t.d",6.71,2014,"Pre-COVID"
"Niger","NER","Account (% age 15+)","account.t.d",15.52,2017,"Pre-COVID"
"Niger","NER","Account (% age 15+)","account.t.d",NA,2021,"Post-COVID"
"Niger","NER","Account (% age 15+)","account.t.d",11.69,2022,"Post-COVID"
"Niger","NER","Account, female (% age 15+)","account.t.d.1",1.45,2011,"Pre-COVID"
"Niger","NER","Account, female (% age 15+)","account.t.d.1",4.31,2014,"Pre-COVID"
"Niger","NER","Account, female (% age 15+)","account.t.d.1",10.91,2017,"Pre-COVID"
"Niger","NER","Account, female (% age 15+)","account.t.d.1",NA,2021,"Post-COVID"
"Niger","NER","Account, female (% age 15+)","account.t.d.1",10.24,2022,"Post-COVID"
"Niger","NER","Account, male (% age 15+)","account.t.d.2",1.59,2011,"Pre-COVID"
"Niger","NER","Account, male (% age 15+)","account.t.d.2",9.06,2014,"Pre-COVID"
"Niger","NER","Account, male (% age 15+)","account.t.d.2",19.94,2017,"Pre-COVID"
"Niger","NER","Account, male (% age 15+)","account.t.d.2",NA,2021,"Post-COVID"
"Niger","NER","Account, male (% age 15+)","account.t.d.2",13.18,2022,"Post-COVID"
"Niger","NER","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Niger","NER","Borrowed any money (% age 15+)","borrow.any",70.91,2014,"Pre-COVID"
"Niger","NER","Borrowed any money (% age 15+)","borrow.any",52.05,2017,"Pre-COVID"
"Niger","NER","Borrowed any money (% age 15+)","borrow.any",NA,2021,"Post-COVID"
"Niger","NER","Borrowed any money (% age 15+)","borrow.any",59.85,2022,"Post-COVID"
"Niger","NER","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Niger","NER","Made a digital payment (% age 15+)","g20.made.t.d",4.16,2014,"Pre-COVID"
"Niger","NER","Made a digital payment (% age 15+)","g20.made.t.d",10.41,2017,"Pre-COVID"
"Niger","NER","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021,"Post-COVID"
"Niger","NER","Made a digital payment (% age 15+)","g20.made.t.d",8.1,2022,"Post-COVID"
"Niger","NER","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Niger","NER","Saved any money (% age 15+)","save.any",61.02,2014,"Pre-COVID"
"Niger","NER","Saved any money (% age 15+)","save.any",24.98,2017,"Pre-COVID"
"Niger","NER","Saved any money (% age 15+)","save.any",NA,2021,"Post-COVID"
"Niger","NER","Saved any money (% age 15+)","save.any",25.42,2022,"Post-COVID"
"Nigeria","NGA","Account (% age 15+)","account.t.d",29.67,2011,"Pre-COVID"
"Nigeria","NGA","Account (% age 15+)","account.t.d",44.44,2014,"Pre-COVID"
"Nigeria","NGA","Account (% age 15+)","account.t.d",39.67,2017,"Pre-COVID"
"Nigeria","NGA","Account (% age 15+)","account.t.d",45.32,2021,"Post-COVID"
"Nigeria","NGA","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Nigeria","NGA","Account, female (% age 15+)","account.t.d.1",25.99,2011,"Pre-COVID"
"Nigeria","NGA","Account, female (% age 15+)","account.t.d.1",34.02,2014,"Pre-COVID"
"Nigeria","NGA","Account, female (% age 15+)","account.t.d.1",27.28,2017,"Pre-COVID"
"Nigeria","NGA","Account, female (% age 15+)","account.t.d.1",34.96,2021,"Post-COVID"
"Nigeria","NGA","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Nigeria","NGA","Account, male (% age 15+)","account.t.d.2",33.28,2011,"Pre-COVID"
"Nigeria","NGA","Account, male (% age 15+)","account.t.d.2",54.36,2014,"Pre-COVID"
"Nigeria","NGA","Account, male (% age 15+)","account.t.d.2",51.41,2017,"Pre-COVID"
"Nigeria","NGA","Account, male (% age 15+)","account.t.d.2",55.45,2021,"Post-COVID"
"Nigeria","NGA","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Nigeria","NGA","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Nigeria","NGA","Borrowed any money (% age 15+)","borrow.any",45.72,2014,"Pre-COVID"
"Nigeria","NGA","Borrowed any money (% age 15+)","borrow.any",39.56,2017,"Pre-COVID"
"Nigeria","NGA","Borrowed any money (% age 15+)","borrow.any",54.41,2021,"Post-COVID"
"Nigeria","NGA","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Nigeria","NGA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Nigeria","NGA","Made a digital payment (% age 15+)","g20.made.t.d",29.17,2014,"Pre-COVID"
"Nigeria","NGA","Made a digital payment (% age 15+)","g20.made.t.d",23.72,2017,"Pre-COVID"
"Nigeria","NGA","Made a digital payment (% age 15+)","g20.made.t.d",29.45,2021,"Post-COVID"
"Nigeria","NGA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Nigeria","NGA","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Nigeria","NGA","Saved any money (% age 15+)","save.any",68.98,2014,"Pre-COVID"
"Nigeria","NGA","Saved any money (% age 15+)","save.any",61.96,2017,"Pre-COVID"
"Nigeria","NGA","Saved any money (% age 15+)","save.any",55.52,2021,"Post-COVID"
"Nigeria","NGA","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"North Macedonia","MKD","Account (% age 15+)","account.t.d",73.7,2011,"Pre-COVID"
"North Macedonia","MKD","Account (% age 15+)","account.t.d",71.8,2014,"Pre-COVID"
"North Macedonia","MKD","Account (% age 15+)","account.t.d",76.57,2017,"Pre-COVID"
"North Macedonia","MKD","Account (% age 15+)","account.t.d",85.29,2021,"Post-COVID"
"North Macedonia","MKD","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"North Macedonia","MKD","Account, female (% age 15+)","account.t.d.1",71.54,2011,"Pre-COVID"
"North Macedonia","MKD","Account, female (% age 15+)","account.t.d.1",64.03,2014,"Pre-COVID"
"North Macedonia","MKD","Account, female (% age 15+)","account.t.d.1",72.89,2017,"Pre-COVID"
"North Macedonia","MKD","Account, female (% age 15+)","account.t.d.1",79.91,2021,"Post-COVID"
"North Macedonia","MKD","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"North Macedonia","MKD","Account, male (% age 15+)","account.t.d.2",75.87,2011,"Pre-COVID"
"North Macedonia","MKD","Account, male (% age 15+)","account.t.d.2",79.74,2014,"Pre-COVID"
"North Macedonia","MKD","Account, male (% age 15+)","account.t.d.2",80.36,2017,"Pre-COVID"
"North Macedonia","MKD","Account, male (% age 15+)","account.t.d.2",90.62,2021,"Post-COVID"
"North Macedonia","MKD","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"North Macedonia","MKD","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"North Macedonia","MKD","Borrowed any money (% age 15+)","borrow.any",46.2,2014,"Pre-COVID"
"North Macedonia","MKD","Borrowed any money (% age 15+)","borrow.any",38.32,2017,"Pre-COVID"
"North Macedonia","MKD","Borrowed any money (% age 15+)","borrow.any",42.91,2021,"Post-COVID"
"North Macedonia","MKD","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"North Macedonia","MKD","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"North Macedonia","MKD","Made a digital payment (% age 15+)","g20.made.t.d",40.75,2014,"Pre-COVID"
"North Macedonia","MKD","Made a digital payment (% age 15+)","g20.made.t.d",49.09,2017,"Pre-COVID"
"North Macedonia","MKD","Made a digital payment (% age 15+)","g20.made.t.d",65.78,2021,"Post-COVID"
"North Macedonia","MKD","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"North Macedonia","MKD","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"North Macedonia","MKD","Saved any money (% age 15+)","save.any",39.23,2014,"Pre-COVID"
"North Macedonia","MKD","Saved any money (% age 15+)","save.any",35.78,2017,"Pre-COVID"
"North Macedonia","MKD","Saved any money (% age 15+)","save.any",38.38,2021,"Post-COVID"
"North Macedonia","MKD","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Norway","NOR","Account (% age 15+)","account.t.d",NA,2011,"Pre-COVID"
"Norway","NOR","Account (% age 15+)","account.t.d",100,2014,"Pre-COVID"
"Norway","NOR","Account (% age 15+)","account.t.d",99.75,2017,"Pre-COVID"
"Norway","NOR","Account (% age 15+)","account.t.d",99.48,2021,"Post-COVID"
"Norway","NOR","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Norway","NOR","Account, female (% age 15+)","account.t.d.1",NA,2011,"Pre-COVID"
"Norway","NOR","Account, female (% age 15+)","account.t.d.1",100,2014,"Pre-COVID"
"Norway","NOR","Account, female (% age 15+)","account.t.d.1",100,2017,"Pre-COVID"
"Norway","NOR","Account, female (% age 15+)","account.t.d.1",100,2021,"Post-COVID"
"Norway","NOR","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Norway","NOR","Account, male (% age 15+)","account.t.d.2",NA,2011,"Pre-COVID"
"Norway","NOR","Account, male (% age 15+)","account.t.d.2",100,2014,"Pre-COVID"
"Norway","NOR","Account, male (% age 15+)","account.t.d.2",99.49,2017,"Pre-COVID"
"Norway","NOR","Account, male (% age 15+)","account.t.d.2",98.98,2021,"Post-COVID"
"Norway","NOR","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Norway","NOR","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Norway","NOR","Borrowed any money (% age 15+)","borrow.any",73.69,2014,"Pre-COVID"
"Norway","NOR","Borrowed any money (% age 15+)","borrow.any",77.7,2017,"Pre-COVID"
"Norway","NOR","Borrowed any money (% age 15+)","borrow.any",78.45,2021,"Post-COVID"
"Norway","NOR","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Norway","NOR","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Norway","NOR","Made a digital payment (% age 15+)","g20.made.t.d",97.84,2014,"Pre-COVID"
"Norway","NOR","Made a digital payment (% age 15+)","g20.made.t.d",98.88,2017,"Pre-COVID"
"Norway","NOR","Made a digital payment (% age 15+)","g20.made.t.d",99.37,2021,"Post-COVID"
"Norway","NOR","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Norway","NOR","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Norway","NOR","Saved any money (% age 15+)","save.any",89.79,2014,"Pre-COVID"
"Norway","NOR","Saved any money (% age 15+)","save.any",90.22,2017,"Pre-COVID"
"Norway","NOR","Saved any money (% age 15+)","save.any",87.14,2021,"Post-COVID"
"Norway","NOR","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Oman","OMN","Account (% age 15+)","account.t.d",73.6,2011,"Pre-COVID"
"Oman","OMN","Account (% age 15+)","account.t.d",NA,2014,"Pre-COVID"
"Oman","OMN","Account (% age 15+)","account.t.d",NA,2017,"Pre-COVID"
"Oman","OMN","Account (% age 15+)","account.t.d",NA,2021,"Post-COVID"
"Oman","OMN","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Oman","OMN","Account, female (% age 15+)","account.t.d.1",63.53,2011,"Pre-COVID"
"Oman","OMN","Account, female (% age 15+)","account.t.d.1",NA,2014,"Pre-COVID"
"Oman","OMN","Account, female (% age 15+)","account.t.d.1",NA,2017,"Pre-COVID"
"Oman","OMN","Account, female (% age 15+)","account.t.d.1",NA,2021,"Post-COVID"
"Oman","OMN","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Oman","OMN","Account, male (% age 15+)","account.t.d.2",83.75,2011,"Pre-COVID"
"Oman","OMN","Account, male (% age 15+)","account.t.d.2",NA,2014,"Pre-COVID"
"Oman","OMN","Account, male (% age 15+)","account.t.d.2",NA,2017,"Pre-COVID"
"Oman","OMN","Account, male (% age 15+)","account.t.d.2",NA,2021,"Post-COVID"
"Oman","OMN","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Oman","OMN","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Oman","OMN","Borrowed any money (% age 15+)","borrow.any",NA,2014,"Pre-COVID"
"Oman","OMN","Borrowed any money (% age 15+)","borrow.any",NA,2017,"Pre-COVID"
"Oman","OMN","Borrowed any money (% age 15+)","borrow.any",NA,2021,"Post-COVID"
"Oman","OMN","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Oman","OMN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Oman","OMN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2014,"Pre-COVID"
"Oman","OMN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2017,"Pre-COVID"
"Oman","OMN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021,"Post-COVID"
"Oman","OMN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Oman","OMN","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Oman","OMN","Saved any money (% age 15+)","save.any",NA,2014,"Pre-COVID"
"Oman","OMN","Saved any money (% age 15+)","save.any",NA,2017,"Pre-COVID"
"Oman","OMN","Saved any money (% age 15+)","save.any",NA,2021,"Post-COVID"
"Oman","OMN","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Pakistan","PAK","Account (% age 15+)","account.t.d",10.31,2011,"Pre-COVID"
"Pakistan","PAK","Account (% age 15+)","account.t.d",13.04,2014,"Pre-COVID"
"Pakistan","PAK","Account (% age 15+)","account.t.d",21.29,2017,"Pre-COVID"
"Pakistan","PAK","Account (% age 15+)","account.t.d",20.98,2021,"Post-COVID"
"Pakistan","PAK","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Pakistan","PAK","Account, female (% age 15+)","account.t.d.1",2.95,2011,"Pre-COVID"
"Pakistan","PAK","Account, female (% age 15+)","account.t.d.1",4.84,2014,"Pre-COVID"
"Pakistan","PAK","Account, female (% age 15+)","account.t.d.1",7.03,2017,"Pre-COVID"
"Pakistan","PAK","Account, female (% age 15+)","account.t.d.1",13.48,2021,"Post-COVID"
"Pakistan","PAK","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Pakistan","PAK","Account, male (% age 15+)","account.t.d.2",17.28,2011,"Pre-COVID"
"Pakistan","PAK","Account, male (% age 15+)","account.t.d.2",20.97,2014,"Pre-COVID"
"Pakistan","PAK","Account, male (% age 15+)","account.t.d.2",34.61,2017,"Pre-COVID"
"Pakistan","PAK","Account, male (% age 15+)","account.t.d.2",28.18,2021,"Post-COVID"
"Pakistan","PAK","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Pakistan","PAK","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Pakistan","PAK","Borrowed any money (% age 15+)","borrow.any",49.75,2014,"Pre-COVID"
"Pakistan","PAK","Borrowed any money (% age 15+)","borrow.any",37.37,2017,"Pre-COVID"
"Pakistan","PAK","Borrowed any money (% age 15+)","borrow.any",30.16,2021,"Post-COVID"
"Pakistan","PAK","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Pakistan","PAK","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Pakistan","PAK","Made a digital payment (% age 15+)","g20.made.t.d",6.19,2014,"Pre-COVID"
"Pakistan","PAK","Made a digital payment (% age 15+)","g20.made.t.d",14.32,2017,"Pre-COVID"
"Pakistan","PAK","Made a digital payment (% age 15+)","g20.made.t.d",14.9,2021,"Post-COVID"
"Pakistan","PAK","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Pakistan","PAK","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Pakistan","PAK","Saved any money (% age 15+)","save.any",31.56,2014,"Pre-COVID"
"Pakistan","PAK","Saved any money (% age 15+)","save.any",35.14,2017,"Pre-COVID"
"Pakistan","PAK","Saved any money (% age 15+)","save.any",13.87,2021,"Post-COVID"
"Pakistan","PAK","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Panama","PAN","Account (% age 15+)","account.t.d",24.93,2011,"Pre-COVID"
"Panama","PAN","Account (% age 15+)","account.t.d",43.66,2014,"Pre-COVID"
"Panama","PAN","Account (% age 15+)","account.t.d",46.49,2017,"Pre-COVID"
"Panama","PAN","Account (% age 15+)","account.t.d",44.97,2021,"Post-COVID"
"Panama","PAN","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Panama","PAN","Account, female (% age 15+)","account.t.d.1",23.31,2011,"Pre-COVID"
"Panama","PAN","Account, female (% age 15+)","account.t.d.1",40.33,2014,"Pre-COVID"
"Panama","PAN","Account, female (% age 15+)","account.t.d.1",42.34,2017,"Pre-COVID"
"Panama","PAN","Account, female (% age 15+)","account.t.d.1",43.11,2021,"Post-COVID"
"Panama","PAN","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Panama","PAN","Account, male (% age 15+)","account.t.d.2",26.55,2011,"Pre-COVID"
"Panama","PAN","Account, male (% age 15+)","account.t.d.2",47.02,2014,"Pre-COVID"
"Panama","PAN","Account, male (% age 15+)","account.t.d.2",50.86,2017,"Pre-COVID"
"Panama","PAN","Account, male (% age 15+)","account.t.d.2",46.95,2021,"Post-COVID"
"Panama","PAN","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Panama","PAN","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Panama","PAN","Borrowed any money (% age 15+)","borrow.any",50.49,2014,"Pre-COVID"
"Panama","PAN","Borrowed any money (% age 15+)","borrow.any",30.84,2017,"Pre-COVID"
"Panama","PAN","Borrowed any money (% age 15+)","borrow.any",29.45,2021,"Post-COVID"
"Panama","PAN","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Panama","PAN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Panama","PAN","Made a digital payment (% age 15+)","g20.made.t.d",24.25,2014,"Pre-COVID"
"Panama","PAN","Made a digital payment (% age 15+)","g20.made.t.d",25.1,2017,"Pre-COVID"
"Panama","PAN","Made a digital payment (% age 15+)","g20.made.t.d",29.24,2021,"Post-COVID"
"Panama","PAN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Panama","PAN","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Panama","PAN","Saved any money (% age 15+)","save.any",62.49,2014,"Pre-COVID"
"Panama","PAN","Saved any money (% age 15+)","save.any",48.39,2017,"Pre-COVID"
"Panama","PAN","Saved any money (% age 15+)","save.any",37.73,2021,"Post-COVID"
"Panama","PAN","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Paraguay","PRY","Account (% age 15+)","account.t.d",21.72,2011,"Pre-COVID"
"Paraguay","PRY","Account (% age 15+)","account.t.d",NA,2014,"Pre-COVID"
"Paraguay","PRY","Account (% age 15+)","account.t.d",48.65,2017,"Pre-COVID"
"Paraguay","PRY","Account (% age 15+)","account.t.d",54.42,2021,"Post-COVID"
"Paraguay","PRY","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Paraguay","PRY","Account, female (% age 15+)","account.t.d.1",22.71,2011,"Pre-COVID"
"Paraguay","PRY","Account, female (% age 15+)","account.t.d.1",NA,2014,"Pre-COVID"
"Paraguay","PRY","Account, female (% age 15+)","account.t.d.1",46.05,2017,"Pre-COVID"
"Paraguay","PRY","Account, female (% age 15+)","account.t.d.1",55.35,2021,"Post-COVID"
"Paraguay","PRY","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Paraguay","PRY","Account, male (% age 15+)","account.t.d.2",20.68,2011,"Pre-COVID"
