"Country","Country_Code","Indicator","Series_Code","Value","Year"
"Paraguay","PRY","Account, male (% age 15+)","account.t.d.2",53.49,2021
"Paraguay","PRY","Account, male (% age 15+)","account.t.d.2",NA,2022
"Paraguay","PRY","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Paraguay","PRY","Borrowed any money (% age 15+)","borrow.any",NA,2014
"Paraguay","PRY","Borrowed any money (% age 15+)","borrow.any",35.72,2017
"Paraguay","PRY","Borrowed any money (% age 15+)","borrow.any",34.83,2021
"Paraguay","PRY","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Paraguay","PRY","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Paraguay","PRY","Made a digital payment (% age 15+)","g20.made.t.d",NA,2014
"Paraguay","PRY","Made a digital payment (% age 15+)","g20.made.t.d",36.75,2017
"Paraguay","PRY","Made a digital payment (% age 15+)","g20.made.t.d",41.25,2021
"Paraguay","PRY","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Paraguay","PRY","Saved any money (% age 15+)","save.any",NA,2011
"Paraguay","PRY","Saved any money (% age 15+)","save.any",NA,2014
"Paraguay","PRY","Saved any money (% age 15+)","save.any",27.1,2017
"Paraguay","PRY","Saved any money (% age 15+)","save.any",23.22,2021
"Paraguay","PRY","Saved any money (% age 15+)","save.any",NA,2022
"Peru","PER","Account (% age 15+)","account.t.d",20.46,2011
"Peru","PER","Account (% age 15+)","account.t.d",28.98,2014
"Peru","PER","Account (% age 15+)","account.t.d",42.6,2017
"Peru","PER","Account (% age 15+)","account.t.d",57.5,2021
"Peru","PER","Account (% age 15+)","account.t.d",NA,2022
"Peru","PER","Account, female (% age 15+)","account.t.d.1",17.56,2011
"Peru","PER","Account, female (% age 15+)","account.t.d.1",22.5,2014
"Peru","PER","Account, female (% age 15+)","account.t.d.1",34.44,2017
"Peru","PER","Account, female (% age 15+)","account.t.d.1",53.03,2021
"Peru","PER","Account, female (% age 15+)","account.t.d.1",NA,2022
"Peru","PER","Account, male (% age 15+)","account.t.d.2",23.45,2011
"Peru","PER","Account, male (% age 15+)","account.t.d.2",35.66,2014
"Peru","PER","Account, male (% age 15+)","account.t.d.2",50.97,2017
"Peru","PER","Account, male (% age 15+)","account.t.d.2",62.32,2021
"Peru","PER","Account, male (% age 15+)","account.t.d.2",NA,2022
"Peru","PER","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Peru","PER","Borrowed any money (% age 15+)","borrow.any",32.24,2014
"Peru","PER","Borrowed any money (% age 15+)","borrow.any",36.45,2017
"Peru","PER","Borrowed any money (% age 15+)","borrow.any",41.45,2021
"Peru","PER","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Peru","PER","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Peru","PER","Made a digital payment (% age 15+)","g20.made.t.d",17.58,2014
"Peru","PER","Made a digital payment (% age 15+)","g20.made.t.d",24.53,2017
"Peru","PER","Made a digital payment (% age 15+)","g20.made.t.d",37.91,2021
"Peru","PER","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Peru","PER","Saved any money (% age 15+)","save.any",NA,2011
"Peru","PER","Saved any money (% age 15+)","save.any",39.32,2014
"Peru","PER","Saved any money (% age 15+)","save.any",40.14,2017
"Peru","PER","Saved any money (% age 15+)","save.any",34.67,2021
"Peru","PER","Saved any money (% age 15+)","save.any",NA,2022
"Philippines","PHL","Account (% age 15+)","account.t.d",26.56,2011
"Philippines","PHL","Account (% age 15+)","account.t.d",31.29,2014
"Philippines","PHL","Account (% age 15+)","account.t.d",34.5,2017
"Philippines","PHL","Account (% age 15+)","account.t.d",51.37,2021
"Philippines","PHL","Account (% age 15+)","account.t.d",NA,2022
"Philippines","PHL","Account, female (% age 15+)","account.t.d.1",33.71,2011
"Philippines","PHL","Account, female (% age 15+)","account.t.d.1",37.85,2014
"Philippines","PHL","Account, female (% age 15+)","account.t.d.1",38.85,2017
"Philippines","PHL","Account, female (% age 15+)","account.t.d.1",47.42,2021
"Philippines","PHL","Account, female (% age 15+)","account.t.d.1",NA,2022
"Philippines","PHL","Account, male (% age 15+)","account.t.d.2",19,2011
"Philippines","PHL","Account, male (% age 15+)","account.t.d.2",24.4,2014
"Philippines","PHL","Account, male (% age 15+)","account.t.d.2",30.02,2017
"Philippines","PHL","Account, male (% age 15+)","account.t.d.2",55.59,2021
"Philippines","PHL","Account, male (% age 15+)","account.t.d.2",NA,2022
"Philippines","PHL","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Philippines","PHL","Borrowed any money (% age 15+)","borrow.any",70.15,2014
"Philippines","PHL","Borrowed any money (% age 15+)","borrow.any",58.65,2017
"Philippines","PHL","Borrowed any money (% age 15+)","borrow.any",57.75,2021
"Philippines","PHL","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Philippines","PHL","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Philippines","PHL","Made a digital payment (% age 15+)","g20.made.t.d",17.55,2014
"Philippines","PHL","Made a digital payment (% age 15+)","g20.made.t.d",13.64,2017
"Philippines","PHL","Made a digital payment (% age 15+)","g20.made.t.d",38.53,2021
"Philippines","PHL","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Philippines","PHL","Saved any money (% age 15+)","save.any",NA,2011
"Philippines","PHL","Saved any money (% age 15+)","save.any",67.34,2014
"Philippines","PHL","Saved any money (% age 15+)","save.any",58.71,2017
"Philippines","PHL","Saved any money (% age 15+)","save.any",54.39,2021
"Philippines","PHL","Saved any money (% age 15+)","save.any",NA,2022
"Poland","POL","Account (% age 15+)","account.t.d",70.19,2011
"Poland","POL","Account (% age 15+)","account.t.d",77.86,2014
"Poland","POL","Account (% age 15+)","account.t.d",86.73,2017
"Poland","POL","Account (% age 15+)","account.t.d",95.72,2021
"Poland","POL","Account (% age 15+)","account.t.d",NA,2022
"Poland","POL","Account, female (% age 15+)","account.t.d.1",68.29,2011
"Poland","POL","Account, female (% age 15+)","account.t.d.1",72.96,2014
"Poland","POL","Account, female (% age 15+)","account.t.d.1",87.96,2017
"Poland","POL","Account, female (% age 15+)","account.t.d.1",95.69,2021
"Poland","POL","Account, female (% age 15+)","account.t.d.1",NA,2022
"Poland","POL","Account, male (% age 15+)","account.t.d.2",72.37,2011
"Poland","POL","Account, male (% age 15+)","account.t.d.2",83.26,2014
"Poland","POL","Account, male (% age 15+)","account.t.d.2",85.38,2017
"Poland","POL","Account, male (% age 15+)","account.t.d.2",95.75,2021
"Poland","POL","Account, male (% age 15+)","account.t.d.2",NA,2022
"Poland","POL","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Poland","POL","Borrowed any money (% age 15+)","borrow.any",41.17,2014
"Poland","POL","Borrowed any money (% age 15+)","borrow.any",50.36,2017
"Poland","POL","Borrowed any money (% age 15+)","borrow.any",46.04,2021
"Poland","POL","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Poland","POL","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Poland","POL","Made a digital payment (% age 15+)","g20.made.t.d",52.67,2014
"Poland","POL","Made a digital payment (% age 15+)","g20.made.t.d",79.04,2017
"Poland","POL","Made a digital payment (% age 15+)","g20.made.t.d",91.39,2021
"Poland","POL","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Poland","POL","Saved any money (% age 15+)","save.any",NA,2011
"Poland","POL","Saved any money (% age 15+)","save.any",46.55,2014
"Poland","POL","Saved any money (% age 15+)","save.any",51.88,2017
"Poland","POL","Saved any money (% age 15+)","save.any",58.76,2021
"Poland","POL","Saved any money (% age 15+)","save.any",NA,2022
"Portugal","PRT","Account (% age 15+)","account.t.d",81.23,2011
"Portugal","PRT","Account (% age 15+)","account.t.d",87.39,2014
"Portugal","PRT","Account (% age 15+)","account.t.d",92.34,2017
"Portugal","PRT","Account (% age 15+)","account.t.d",92.65,2021
"Portugal","PRT","Account (% age 15+)","account.t.d",NA,2022
"Portugal","PRT","Account, female (% age 15+)","account.t.d.1",77.8,2011
"Portugal","PRT","Account, female (% age 15+)","account.t.d.1",86.11,2014
"Portugal","PRT","Account, female (% age 15+)","account.t.d.1",90.62,2017
"Portugal","PRT","Account, female (% age 15+)","account.t.d.1",90.18,2021
"Portugal","PRT","Account, female (% age 15+)","account.t.d.1",NA,2022
"Portugal","PRT","Account, male (% age 15+)","account.t.d.2",85.14,2011
"Portugal","PRT","Account, male (% age 15+)","account.t.d.2",88.84,2014
"Portugal","PRT","Account, male (% age 15+)","account.t.d.2",94.23,2017
"Portugal","PRT","Account, male (% age 15+)","account.t.d.2",95.37,2021
"Portugal","PRT","Account, male (% age 15+)","account.t.d.2",NA,2022
"Portugal","PRT","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Portugal","PRT","Borrowed any money (% age 15+)","borrow.any",43.5,2014
"Portugal","PRT","Borrowed any money (% age 15+)","borrow.any",41.26,2017
"Portugal","PRT","Borrowed any money (% age 15+)","borrow.any",37.39,2021
"Portugal","PRT","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Portugal","PRT","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Portugal","PRT","Made a digital payment (% age 15+)","g20.made.t.d",70.49,2014
"Portugal","PRT","Made a digital payment (% age 15+)","g20.made.t.d",81.24,2017
"Portugal","PRT","Made a digital payment (% age 15+)","g20.made.t.d",87.48,2021
"Portugal","PRT","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Portugal","PRT","Saved any money (% age 15+)","save.any",NA,2011
"Portugal","PRT","Saved any money (% age 15+)","save.any",53.33,2014
"Portugal","PRT","Saved any money (% age 15+)","save.any",54.78,2017
"Portugal","PRT","Saved any money (% age 15+)","save.any",63.26,2021
"Portugal","PRT","Saved any money (% age 15+)","save.any",NA,2022
"Puerto Rico","PRI","Account (% age 15+)","account.t.d",NA,2011
"Puerto Rico","PRI","Account (% age 15+)","account.t.d",69.74,2014
"Puerto Rico","PRI","Account (% age 15+)","account.t.d",NA,2017
"Puerto Rico","PRI","Account (% age 15+)","account.t.d",NA,2021
"Puerto Rico","PRI","Account (% age 15+)","account.t.d",NA,2022
"Puerto Rico","PRI","Account, female (% age 15+)","account.t.d.1",NA,2011
"Puerto Rico","PRI","Account, female (% age 15+)","account.t.d.1",66.09,2014
"Puerto Rico","PRI","Account, female (% age 15+)","account.t.d.1",NA,2017
"Puerto Rico","PRI","Account, female (% age 15+)","account.t.d.1",NA,2021
"Puerto Rico","PRI","Account, female (% age 15+)","account.t.d.1",NA,2022
"Puerto Rico","PRI","Account, male (% age 15+)","account.t.d.2",NA,2011
"Puerto Rico","PRI","Account, male (% age 15+)","account.t.d.2",73.7,2014
"Puerto Rico","PRI","Account, male (% age 15+)","account.t.d.2",NA,2017
"Puerto Rico","PRI","Account, male (% age 15+)","account.t.d.2",NA,2021
"Puerto Rico","PRI","Account, male (% age 15+)","account.t.d.2",NA,2022
"Puerto Rico","PRI","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Puerto Rico","PRI","Borrowed any money (% age 15+)","borrow.any",38.14,2014
"Puerto Rico","PRI","Borrowed any money (% age 15+)","borrow.any",NA,2017
"Puerto Rico","PRI","Borrowed any money (% age 15+)","borrow.any",NA,2021
"Puerto Rico","PRI","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Puerto Rico","PRI","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Puerto Rico","PRI","Made a digital payment (% age 15+)","g20.made.t.d",54.55,2014
"Puerto Rico","PRI","Made a digital payment (% age 15+)","g20.made.t.d",NA,2017
"Puerto Rico","PRI","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021
"Puerto Rico","PRI","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Puerto Rico","PRI","Saved any money (% age 15+)","save.any",NA,2011
"Puerto Rico","PRI","Saved any money (% age 15+)","save.any",44.22,2014
"Puerto Rico","PRI","Saved any money (% age 15+)","save.any",NA,2017
"Puerto Rico","PRI","Saved any money (% age 15+)","save.any",NA,2021
"Puerto Rico","PRI","Saved any money (% age 15+)","save.any",NA,2022
"Qatar","QAT","Account (% age 15+)","account.t.d",65.88,2011
"Qatar","QAT","Account (% age 15+)","account.t.d",NA,2014
"Qatar","QAT","Account (% age 15+)","account.t.d",NA,2017
"Qatar","QAT","Account (% age 15+)","account.t.d",NA,2021
"Qatar","QAT","Account (% age 15+)","account.t.d",NA,2022
"Qatar","QAT","Account, female (% age 15+)","account.t.d.1",61.57,2011
"Qatar","QAT","Account, female (% age 15+)","account.t.d.1",NA,2014
"Qatar","QAT","Account, female (% age 15+)","account.t.d.1",NA,2017
"Qatar","QAT","Account, female (% age 15+)","account.t.d.1",NA,2021
"Qatar","QAT","Account, female (% age 15+)","account.t.d.1",NA,2022
"Qatar","QAT","Account, male (% age 15+)","account.t.d.2",68.57,2011
"Qatar","QAT","Account, male (% age 15+)","account.t.d.2",NA,2014
"Qatar","QAT","Account, male (% age 15+)","account.t.d.2",NA,2017
"Qatar","QAT","Account, male (% age 15+)","account.t.d.2",NA,2021
"Qatar","QAT","Account, male (% age 15+)","account.t.d.2",NA,2022
"Qatar","QAT","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Qatar","QAT","Borrowed any money (% age 15+)","borrow.any",NA,2014
"Qatar","QAT","Borrowed any money (% age 15+)","borrow.any",NA,2017
"Qatar","QAT","Borrowed any money (% age 15+)","borrow.any",NA,2021
"Qatar","QAT","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Qatar","QAT","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Qatar","QAT","Made a digital payment (% age 15+)","g20.made.t.d",NA,2014
"Qatar","QAT","Made a digital payment (% age 15+)","g20.made.t.d",NA,2017
"Qatar","QAT","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021
"Qatar","QAT","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Qatar","QAT","Saved any money (% age 15+)","save.any",NA,2011
"Qatar","QAT","Saved any money (% age 15+)","save.any",NA,2014
"Qatar","QAT","Saved any money (% age 15+)","save.any",NA,2017
"Qatar","QAT","Saved any money (% age 15+)","save.any",NA,2021
"Qatar","QAT","Saved any money (% age 15+)","save.any",NA,2022
"Romania","ROU","Account (% age 15+)","account.t.d",44.59,2011
"Romania","ROU","Account (% age 15+)","account.t.d",60.84,2014
"Romania","ROU","Account (% age 15+)","account.t.d",57.75,2017
"Romania","ROU","Account (% age 15+)","account.t.d",69.12,2021
"Romania","ROU","Account (% age 15+)","account.t.d",NA,2022
"Romania","ROU","Account, female (% age 15+)","account.t.d.1",41.06,2011
"Romania","ROU","Account, female (% age 15+)","account.t.d.1",56.87,2014
"Romania","ROU","Account, female (% age 15+)","account.t.d.1",53.59,2017
"Romania","ROU","Account, female (% age 15+)","account.t.d.1",65.74,2021
"Romania","ROU","Account, female (% age 15+)","account.t.d.1",NA,2022
"Romania","ROU","Account, male (% age 15+)","account.t.d.2",48.53,2011
"Romania","ROU","Account, male (% age 15+)","account.t.d.2",65.15,2014
"Romania","ROU","Account, male (% age 15+)","account.t.d.2",62.4,2017
"Romania","ROU","Account, male (% age 15+)","account.t.d.2",72.68,2021
"Romania","ROU","Account, male (% age 15+)","account.t.d.2",NA,2022
"Romania","ROU","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Romania","ROU","Borrowed any money (% age 15+)","borrow.any",48.63,2014
"Romania","ROU","Borrowed any money (% age 15+)","borrow.any",39.51,2017
"Romania","ROU","Borrowed any money (% age 15+)","borrow.any",41.36,2021
"Romania","ROU","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Romania","ROU","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Romania","ROU","Made a digital payment (% age 15+)","g20.made.t.d",29.69,2014
"Romania","ROU","Made a digital payment (% age 15+)","g20.made.t.d",32.68,2017
"Romania","ROU","Made a digital payment (% age 15+)","g20.made.t.d",56.06,2021
"Romania","ROU","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Romania","ROU","Saved any money (% age 15+)","save.any",NA,2011
"Romania","ROU","Saved any money (% age 15+)","save.any",36.48,2014
"Romania","ROU","Saved any money (% age 15+)","save.any",33.53,2017
"Romania","ROU","Saved any money (% age 15+)","save.any",44.87,2021
"Romania","ROU","Saved any money (% age 15+)","save.any",NA,2022
"Russian Federation","RUS","Account (% age 15+)","account.t.d",48.18,2011
"Russian Federation","RUS","Account (% age 15+)","account.t.d",67.38,2014
"Russian Federation","RUS","Account (% age 15+)","account.t.d",75.76,2017
"Russian Federation","RUS","Account (% age 15+)","account.t.d",89.72,2021
"Russian Federation","RUS","Account (% age 15+)","account.t.d",NA,2022
"Russian Federation","RUS","Account, female (% age 15+)","account.t.d.1",47.7,2011
"Russian Federation","RUS","Account, female (% age 15+)","account.t.d.1",70.19,2014
"Russian Federation","RUS","Account, female (% age 15+)","account.t.d.1",76.13,2017
"Russian Federation","RUS","Account, female (% age 15+)","account.t.d.1",90.11,2021
"Russian Federation","RUS","Account, female (% age 15+)","account.t.d.1",NA,2022
"Russian Federation","RUS","Account, male (% age 15+)","account.t.d.2",48.78,2011
"Russian Federation","RUS","Account, male (% age 15+)","account.t.d.2",63.8,2014
"Russian Federation","RUS","Account, male (% age 15+)","account.t.d.2",75.3,2017
"Russian Federation","RUS","Account, male (% age 15+)","account.t.d.2",89.26,2021
"Russian Federation","RUS","Account, male (% age 15+)","account.t.d.2",NA,2022
"Russian Federation","RUS","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Russian Federation","RUS","Borrowed any money (% age 15+)","borrow.any",37,2014
"Russian Federation","RUS","Borrowed any money (% age 15+)","borrow.any",41.32,2017
"Russian Federation","RUS","Borrowed any money (% age 15+)","borrow.any",51,2021
"Russian Federation","RUS","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Russian Federation","RUS","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Russian Federation","RUS","Made a digital payment (% age 15+)","g20.made.t.d",44.33,2014
"Russian Federation","RUS","Made a digital payment (% age 15+)","g20.made.t.d",61.63,2017
"Russian Federation","RUS","Made a digital payment (% age 15+)","g20.made.t.d",82.38,2021
"Russian Federation","RUS","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
